# Constructed from biom file
#OTU ID	SRR15093004	SRR15093005	SRR15093006	SRR15093007	SRR15093008	SRR15093009	SRR15093010	SRR15093011	SRR15093012	SRR15093013	SRR15093014
PWY-3661	288.3761757607238	0.0	132.11912999327583	362.72746474678286	280.4372913997894	233.64914681643234	109.69806901966693	191.82460833556112	102.25914298049182	12.49552037479709	26156.470469976623
PWY-3781	124792.0398218455	96353.88232400674	110471.83661580936	75399.0493752981	85089.26077054928	99701.04800030665	99976.34496256064	132187.11066809774	107865.2833870633	67798.50554927437	160098.55447753592
PWY-3801	5375.360385199113	1963.5128289841473	1054.822214168475	44.91611369364572	4493.131906040147	7365.041917771887	9351.699952311395	12656.87548575605	3969.2176126141753	1612.271047834734	224.07839072956176
PWY-3941	48.68258355939696	14.62372045208603	0.0	0.0	0.0	39.880227841092434	0.0	31.801773042149623	69.18210935565124	105.60760855919496	14.71233547384124
PWY-4361	16.16379452292685	3.994684423805166	20.92814285617247	0.0	0.0	0.0	0.0	0.0	5.669081883906902	75.09956836694438	2873.138629694418
PWY-4984	21466.772564777504	14272.543143438801	16633.03398472101	6529.093612057332	16281.821325512137	16129.316162794818	16210.394360024426	22963.894765503148	15692.499447199754	8520.176620536517	23899.99675259597
PWY-5005	344.55990002830464	67.05136432269174	76.62334495777787	0.0	269.8435921821184	148.03875062632704	2777.046823654515	766.1383165263002	212.23239270744838	9.596369230122766	217.90746398941366
PWY-5022	14607.494996172882	13097.785164387442	12612.893942949682	9576.760386260768	6932.786971563818	10074.827711118664	6927.7402305144515	10983.729518791466	12702.567675169064	10356.765310171417	31045.62508513745
PWY-5028	4908.55405976883	4204.704744942588	5231.146663042754	11186.675597472959	5079.339252117107	3361.140418964049	3710.086836422173	5790.49069031269	4729.837493375301	10706.727842045553	20005.264824864156
PWY-5088	6.377711971245534	0.0	0.0	0.0	13.296232295927414	0.0	87.2392947241173	64.35820525755334	0.0	25.56317572288394	69.27180187694846
PWY-5097	44902.45371236605	33855.65282122401	40353.508323083224	28939.18591826565	29363.882530482148	36113.83762156513	37635.233112955924	47499.30095661789	38735.17522485219	24995.899026967003	64047.03229645919
PWY-5100	16765.05334090476	13909.363492781004	16160.498935525438	5130.071422327382	11191.382714324172	14822.661858990381	17645.71841528575	18637.979703419067	17186.86331858042	7140.524829415759	6633.347187640827
PWY-5101	70684.74101975877	55846.8816712886	64225.57629343136	43906.55165810652	48750.684912685225	56018.73842681187	55415.591496956906	73048.57100698893	62943.4600238674	42375.314979623894	99226.37341976028
PWY-5103	52795.96824173167	40736.18650434256	47806.85640506404	31109.131105551947	37474.364024519826	42624.62340771448	44148.50142163506	56614.98930926996	46891.23431251646	30383.309449261735	76070.96555401233
PWY-5104	37801.0557087255	26581.097444480394	37901.13746500986	11433.37851307141	31799.020088260895	31245.093705567284	42152.90272095146	44596.961428234754	35067.33135366473	10739.212236457668	27313.361191221327
PWY-5121	35873.62093519748	27099.018944327356	31648.528398210463	20840.58454156777	25067.71577741818	28600.720616172966	31179.96545952829	38545.91250427348	31183.635929327338	19270.56314288905	40879.36882387413
PWY-5154	39825.89667159561	30046.400597619882	35937.75384782367	21822.147303163627	26502.681658343143	32650.919756425425	32333.98375787371	42778.056094007945	34509.86959336766	23090.843458617	54487.84054399054
PWY-5177	0.0	0.0	51.97049337876109	0.0	0.0	0.0	214.78186313691228	274.2441801265192	0.0	7.999193199378101	109.9463202138068
PWY-5178	306.9759547928586	1106.3093437318937	347.2971986478726	3072.2043423082628	0.0	399.71172748553175	0.0	7.17403899013204	199.91054493611423	1626.8435294242495	5820.340374823103
PWY-5180	4200.172308599707	4368.193199113071	2889.4124793081683	2673.231676795099	1594.5691632561493	2001.1290051517958	1110.9075841973083	2144.5445548300154	3099.301853877497	4715.810557691372	22252.73393903001
PWY-5181	2441.4154616333703	2663.1916819177177	2494.5733696950188	4634.383157618693	931.0975725504949	2225.266820852479	953.5972297836266	2453.280641980694	1840.7406315758988	7635.130957216481	6494.940552511656
PWY-5182	4200.172308599707	4368.193199113071	2889.4124793081683	2673.231676795099	1594.5691632561493	2001.1290051517958	1110.9075841973083	2144.5445548300154	3099.301853877497	4715.810557691372	22252.73393903001
PWY-5183	318.7704657989038	607.1139648500989	157.34375703480848	0.0	0.0	402.5699247092964	0.0	10.244610844285866	237.61698968249024	1036.8051521999644	898.3325814330746
PWY-5184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.50689812266345	0.0	0.0	0.0
PWY-5188	42921.82619608695	32395.147787191447	38688.90593092341	27500.839406859257	29855.796279911774	34879.74152358203	36302.94045142802	46288.10401549646	37347.16173516607	23399.78209850889	51904.719160916284
PWY-5189	40375.374106521114	30470.486210931467	36314.54107865092	27123.69051212227	28575.371338526245	32881.70287745769	34758.45330870094	44269.5091931638	35231.276435464926	22663.624288741383	51687.41776313375
PWY-5198	43.74986257747542	39.82425807715085	196.33325838781423	630.5619978224007	47.744572981514665	378.5626529388535	177.86257567165939	942.5617614347576	182.94769040567363	541.6297185094027	360.36657714923774
PWY-5265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.19271631985777	19.180157181086198	1012.3894226520108
PWY-5266	2760.116629324074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5273	2760.116629324074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5304	5710.68	3473.9999999999995	4013.01	2188.54	4373.34	5601.459999999999	4880.68	6651.370000000001	3727.68	3314.67	3727.47
PWY-5345	36659.65005502104	29569.158044335363	34638.96167746569	27238.360294529553	23341.434799413597	30724.89534450951	30394.82834191696	39561.97070752724	32724.160048695358	24185.85156376917	58627.77206404287
PWY-5347	31955.07997216873	23547.997368765537	27350.521771853946	12793.237027851581	20998.975651553603	23497.2927086848	22492.86893690214	30873.49186549535	25573.298512866626	15612.753533290466	60076.67455659539
PWY-5384	3681.597201485184	1935.8695894816447	3406.1226879605174	11249.091151915985	1851.7457663871176	3635.1772329158	4991.264434325837	6821.953709602838	2109.531819210277	8822.000612545491	13921.249484787651
PWY-5392	1306.7593827169683	1558.763050781885	1033.6861883670008	1324.2329625343737	791.0662778353909	1267.1903156693222	505.4463785518088	1039.7373041468968	1399.162996356025	732.8659151467433	118.8596222795668
PWY-5415	3218.0832822309594	3731.1681190166055	2051.0295288248094	2354.8054516119505	920.3783908966791	1602.9458585004515	824.2723523181738	1684.5472610087195	2395.2723783012957	3984.385632988683	19627.89854674212
PWY-5417	1256.5463718081048	1654.8820948498735	1468.1449490257905	7202.581733660912	556.253846739689	1361.4436004715135	606.197779788374	1385.757820060934	968.4323968180893	5862.29853757081	6526.862848777362
PWY-5419	3749.6422000521325	3906.1758335779264	2191.473619310211	4145.677920035857	1322.1726119125549	1888.7603534944087	1122.1226777965712	1595.8754615347239	2581.97819461416	2151.9559477111848	18657.835435186833
PWY-5420	3342.448727876643	3713.814250797274	2072.1032533459493	2783.154593577001	1038.2756670140557	1669.6923659596	906.5400648497375	1556.6832946828551	2420.6169181625087	2625.330014659499	20192.19592031776
PWY-5427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.71279038584861	0.0
PWY-5430	341.13214561061244	1231.770052202893	416.2578539736217	1262.1672354172954	0.0	460.5646837349953	0.0	7.971091013818733	222.4046141848767	2249.954308163461	6489.670865714343
PWY-5431	1256.5463718081048	1654.8820948498735	1468.1449490257905	7202.581733660912	556.253846739689	1361.4436004715135	606.197779788374	1385.757820060934	968.4323968180893	5862.29853757081	6526.862848777362
PWY-5484	28039.16295747274	22399.995770285845	24670.32423070483	21824.19704774885	21505.48370558922	22105.821386649255	25983.30285201981	34034.31543218736	23910.67801224541	20538.90725905439	49318.92789610569
PWY-5505	13233.884183103444	11492.74930360671	13947.91540361514	13811.414355069408	10203.400793024914	10246.875002365385	17397.59578819397	15264.129317062881	11806.556899441459	9567.294923265852	13591.512175223965
PWY-5507	21.876519401094082	0.0	343.8905448011669	548.2792521808123	181.43087509359205	274.7460852549978	677.5486156790741	1118.778989379756	190.38410790437376	561.589376625966	1079.290013896528
PWY-5509	8350.772211752517	7422.072233835448	9393.312091547401	11596.164337903874	4824.080736937211	6491.67190820155	7026.611468959173	8336.92303924136	7098.7076410805275	11628.070892919051	18609.534842261917
PWY-5529	61.976448327559304	61.68013753867065	336.2173809902723	1828.5305291811524	0.0	532.3971443973126	149.27470151001006	1091.2284667796237	229.08196432307474	785.2088711184999	19010.68573293035
PWY-5531	150.44439909449278	432.91265964037416	822.673206032657	2260.9829781450226	56.541292160880595	1032.2267969982843	352.11807869188306	1402.8004994773532	382.3886076461255	1210.5793284378528	28561.81771015888
PWY-5532	35.72672195929703	0.0	0.0	0.0	53.27997760078229	32.78353230104928	77.9770215952603	0.0	0.0	0.0	210.381261906536
PWY-5647	2403.440706672638	2625.5012541286565	1165.327865179569	504.9424737297405	649.4916668379394	975.8617970576122	601.0131609732664	891.2725887719193	1680.607394812542	1125.1014009778742	1716.686430454331
PWY-5651	3674.376964011182	3258.5238393001114	2572.039609383777	5651.501093323038	1072.2448520670375	1756.2408904457359	1090.343532111131	1565.2509462688674	2667.0900263539966	3030.344306800703	3395.1314059297883
PWY-5654	2481.947704236032	2890.5993283559965	1206.626226757763	416.35542649934354	703.4263251312321	1100.1930139664096	635.2235863428623	966.9675930603777	1757.2838259584469	1114.637113615643	2081.1975331086837
PWY-5655	2980.228234780714	3113.297077072474	1700.4116911238389	1012.2634812246762	856.9450117541653	1332.8125579667637	785.1750997593215	1255.4911628175764	2154.4847310740233	1874.780333140665	3090.0735945173424
PWY-5656	0.0	0.0	0.0	0.0	0.0	14.949344571645598	5.9877760441470995	0.0	0.0	0.0	0.0
PWY-5659	43133.92370557887	33496.60817709285	38490.71476738384	28988.49231937325	31262.519082781466	33955.60133411644	36629.02340923042	46544.93163023793	36970.193119997355	26954.553502256098	69253.00485513896
PWY-5667	50927.140440796626	38043.113997843226	46424.82538732034	32759.564980410527	35591.54859605916	40880.135636360246	43106.08800144858	54983.035678282446	44130.26734295252	30083.1597037012	76501.46938729609
PWY-5676	8419.483312642307	7433.630030777064	8723.692979893693	5545.476491703835	5007.898189370178	6254.208298022872	4342.306429351969	6879.390153453842	8540.510335561014	6061.899142683505	6575.143148717115
PWY-5677	104.83488939372496	46.95502464740244	208.67978717945996	0.0	37.882663665334206	54.35306295885477	0.0	62.16946239293801	47.32708530462859	11.266721010751283	115.55491580502705
PWY-5686	46077.25460640886	34606.62709834717	41584.148753720125	28707.218116774566	33576.59979764615	37044.85584274375	39864.71216324805	50596.200351899366	40170.34891614353	25986.316781287707	64284.12466720615
PWY-5695	40104.31672087595	31316.696780959504	36315.47493353956	32478.882096473346	26173.176853093715	31221.709537863357	31406.35121344274	41576.37255076968	34089.720093388205	27360.842367427853	66362.53059826356
PWY-5705	3277.9406873096073	3450.5173470816494	2796.9368374838787	2043.0355572849583	1307.5348525881932	2088.981046369012	1299.4004996863669	2275.528384746852	2859.378241518466	2824.5506126936893	5852.913911654428
PWY-5741	6741.616388511656	6507.349862998907	6565.492493018383	2081.047203456385	4149.928859540068	5303.188203330035	3416.0720853515986	5476.35902053726	6543.041876497066	2729.9867200072763	3323.242410607285
PWY-5743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.62630380413466	331.6963065989526
PWY-5744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.22647145687836	325.90008215922177
PWY-5747	4304.878253576111	3267.4770326938897	5082.02428529585	7809.112010674419	3668.849253674214	3527.3376548530177	3989.7503862118483	5923.344266469113	3367.4410426105246	6035.1393894778375	9536.24317872449
PWY-5837	3773.8662494467626	2844.968194436709	4001.6213879240136	4531.5427198322095	4484.053779089757	3050.03273763517	3722.073542420251	4643.981937105968	2787.2881456279315	3376.1556472214597	3210.9611574660203
PWY-5838	7616.93006852259	5913.718540954449	7917.1948732748815	8406.007717116336	8488.044707665726	5931.865960559681	8148.4125471148955	9590.87658575337	5615.898188042805	6651.816455516759	7283.951926957678
PWY-5840	7077.328084248496	5580.263727858975	7190.624939164139	6937.537101257163	8042.889030881347	5246.770754215123	7733.508993637115	8941.738801874199	5231.792621851262	6208.38863878818	6985.524397174441
PWY-5845	6411.551134972021	4997.138525794862	6171.504824590568	6784.843910373496	2946.290887708611	4762.13870552608	5702.487525290341	7991.356127507396	4873.053502498882	5577.603079221148	5264.434553197083
PWY-5850	6411.551134972021	4997.138525794862	6171.504824590568	6784.843910373496	2946.290887708611	4762.13870552608	5702.487525290341	7991.356127507396	4873.053502498882	5577.603079221148	5264.434553197083
PWY-5855	24205.483400285582	19373.535830621724	22311.25823895415	19373.29796228904	14803.649168418471	18961.075756372622	18054.730325950095	24639.084496219024	21414.27003251467	17341.787608072173	45925.25265311689
PWY-5856	24205.483400285582	19373.535830621724	22311.25823895415	19373.29796228904	14803.649168418471	18961.075756372622	18054.730325950095	24639.084496219024	21414.27003251467	17341.787608072173	45925.25265311689
PWY-5857	24205.483400285582	19373.535830621724	22311.25823895415	19373.29796228904	14803.649168418471	18961.075756372622	18054.730325950095	24639.084496219024	21414.27003251467	17341.787608072173	45925.25265311689
PWY-5860	4508.26610025771	3516.9423645803136	4356.568705586787	4980.531845214927	2031.1877424305692	3332.667605835234	4018.7330214330227	5665.705216609506	3399.5486815745426	4055.905269281267	3627.462603232866
PWY-5861	5411.496888452416	4204.973549223689	5683.531820049019	6323.327432233507	6252.843988361969	4202.617812257021	5886.6301351643215	6887.225039288164	3945.701772573744	4923.109168379251	5084.5025762064415
PWY-5862	4508.26610025771	3516.9423645803136	4356.568705586787	4980.531845214927	2031.1877424305692	3332.667605835234	4018.7330214330227	5665.705216609506	3399.5486815745426	4055.905269281267	3627.462603232866
PWY-5863	4238.985464563506	3197.115507024075	4472.702740356255	4987.030915319434	4971.707723670414	3422.9426530390815	4169.7169553095255	5198.054920468421	3137.4944771806768	3741.9260731017052	3586.0025205917877
PWY-5896	6411.551134972021	4997.138525794862	6171.504824590568	6784.843910373496	2946.290887708611	4762.13870552608	5702.487525290341	7991.356127507396	4873.053502498882	5577.603079221148	5264.434553197083
PWY-5897	7086.251982426452	5491.736075391819	7384.319889622645	7923.495722514921	7982.470601707522	5531.233906445741	7543.748233791945	8918.741299095227	5217.721690663034	6238.0822506109635	6693.124672979884
PWY-5898	7086.251982426452	5491.736075391819	7384.319889622645	7923.495722514921	7982.470601707522	5531.233906445741	7543.748233791945	8918.741299095227	5217.721690663034	6238.0822506109635	6693.124672979884
PWY-5899	7086.251982426452	5491.736075391819	7384.319889622645	7923.495722514921	7982.470601707522	5531.233906445741	7543.748233791945	8918.741299095227	5217.721690663034	6238.0822506109635	6693.124672979884
PWY-5910	1226.0146250415992	671.6357058982695	1366.872205861025	184.68854112165207	768.9524558406566	549.8312901285959	1259.5577093183472	1159.8877092368284	524.9526456038533	242.95521010043925	283.2835166196026
PWY-5913	30703.254240410555	23157.441936854666	27518.28937195749	24754.888258102626	19948.42092570806	24567.480404067286	24557.198714272916	33574.2828963725	25727.100548775932	21409.210006915786	54561.473912283785
PWY-5918	30535.798801206984	22663.08827350284	28554.589046235204	23519.569346693337	21568.062807032024	25015.752486570775	25933.70691005113	32766.706987047353	25739.416236648307	19172.69425922972	44260.928910879804
PWY-5920	24504.04112174725	18626.11727641132	21797.147518397953	9299.402620880677	15943.342876402967	19996.08482737574	19378.908034008156	26252.645404306822	20781.265290125863	10520.20943668492	49198.18720478516
PWY-5941	13180.188716615772	8748.024634724214	10723.805286321794	2934.702658986031	6596.297141042832	13061.199520645747	10755.718437149224	14156.87428111811	9899.918859776646	4983.015195062101	8280.215826069982
PWY-5971	27984.926820884317	22486.574940043905	29011.132332637553	1512.5244417675315	18302.600838594368	18625.52145016333	21779.92544343117	31708.718109394722	22427.485897267987	28982.7514935587	29009.279715123077
PWY-5973	64717.348461487396	50236.581494001315	60123.51466649419	43104.56926941086	41169.241533806795	53470.312927157225	51333.61024188639	67584.7741745054	57127.92991447371	39303.195471708925	86611.63017641334
PWY-5989	28550.293839355345	23404.530197350505	29552.377721718363	21433.943321681174	14602.86935244016	23682.948089787293	18669.379821157323	27447.94995945601	24656.95110868588	29185.658976365696	53217.1911382711
PWY-6071	1617.9445557710756	2102.3859677151454	1595.814187097501	4998.487348949246	888.4381802374628	1178.7146993541162	462.5512026572119	1126.1767363104354	1060.7223847368277	3256.909392045484	7573.9656263677625
PWY-6107	1283.294336765001	1898.3184538392952	1305.808396938927	271.13269538640657	661.5893841759118	1383.9426943586084	770.0189953566905	1425.187338197223	1022.4395404304636	1967.0735899862516	497.9847830928875
PWY-6121	44569.70796226553	33608.762779170174	40522.25441387589	29168.878423828675	31170.395057989168	36183.72473368082	38157.77133173308	48492.68407602188	39149.017036262354	24763.905556663136	64302.20345135946
PWY-6122	45252.27050999494	34302.012339956535	40957.51257489374	28110.34456233699	31480.561778160823	36734.16963743331	38301.86959114125	48683.63714827455	39847.61672409853	24060.910599420033	64133.31182406811
PWY-6123	38726.661185474644	29239.144404166705	35324.70511994583	24007.415658990427	27301.536557388692	31513.787269617656	33752.22756342819	42287.166192266224	34290.06158664701	20910.193952371428	53070.42579774007
PWY-6125	42232.21430335957	32415.114433445833	38594.5003769792	26817.743671477012	29525.72021200178	33968.13493592685	35816.68849311058	45534.14736049845	37135.64835603265	23244.760055571423	62738.86105030857
PWY-6126	46079.88414543775	35209.20164425638	42416.74781423812	29210.534253410307	32334.678513830997	37549.293541410225	39920.83473950777	50456.92518689559	40758.37404028375	25788.865943957488	65313.01560982333
PWY-6141	0.0	0.0	0.0	0.0	0.0	0.0	9.847975863102286	9.055061223672551	0.0	0.0	0.0
PWY-6147	28253.29768732992	22754.86487153424	27599.99747793488	24278.332432839303	17374.206082608107	22020.562414311527	23116.522999823792	29605.170268346148	24637.34254478174	20510.9934904816	56724.74872032309
PWY-6148	0.0	0.0	0.0	0.0	0.0	0.0	78.54745244720368	7.193074154710829	0.0	0.0	0.0
PWY-6151	17846.88623180113	11071.147722959759	16222.336357005475	12999.325211781656	10575.087622771734	15288.5374066627	14299.680782314044	20474.471603286744	13580.7593135852	10387.027116255613	40978.350653764486
PWY-6163	39704.02612582909	30526.608379536134	36362.30281059383	25142.81338593418	28123.17884270784	32446.248496667456	34156.142046396686	43217.54390852951	35087.84231974423	22995.940927085212	57649.113461591776
PWY-6165	0.0	0.0	0.0	7.9984094044525404	0.0	0.0	47.732830024517085	0.0	0.0	0.0	21.94686524388164
PWY-6167	0.0	0.0	0.0	0.0	102.39693505826406	75.56260911809989	37.54107126838665	52.431481133530845	98.8469529779864	0.0	29.178256562370976
PWY-6174	0.0	0.0	19.71994963218967	10.088191729309262	0.0	137.64300872176713	107.56391762280404	10.27962266593387	0.0	4.633688719098913	6.857880516205585
PWY-6182	1424.3736153254642	1855.1316082891858	1640.183473309112	5489.235194091249	635.2143798378362	1526.574456409359	686.0657786188768	1555.3788198180923	1098.9249900515313	5827.871242233244	6918.141713647775
PWY-6185	419.11659598232137	1441.2546056663195	432.79716860504936	3727.1940030468813	65.60851577351939	470.9278858757072	52.52247581946631	115.4532626780351	211.94390460641807	5376.323160567203	3968.315449639111
PWY-621	3681.597201485184	1935.8695894816447	3406.1226879605174	11249.091151915985	1851.7457663871176	3635.1772329158	4991.264434325837	6821.953709602838	2109.531819210277	8822.000612545491	14297.0789033705
PWY-6210	2130.5110292702457	2359.9075899614777	992.5132682141623	21.62794089878946	580.5763800025001	872.2930672166826	548.2535965205755	781.5684879245284	1497.9771051815421	793.6966753876906	232.83701138038901
PWY-622	1965.7233001070422	998.3866834646451	2700.838959683625	0.0	727.9525895125221	1003.7854892319675	2473.454256076888	1963.2892746989478	1203.1281142672608	95.35191807924531	1973.7238841150943
PWY-6263	13609.685641996986	11494.37258503291	11066.339253581813	6820.348554261906	12927.784616730503	8378.671354654038	15278.167270531507	16439.43674458455	11002.704680647154	7822.183428223746	17193.67034536997
PWY-6269	8354.618817389952	7418.824677477901	9443.132814117924	11822.734103061603	4836.158354944992	6515.739415689236	7064.11551223267	8380.559398152373	7089.799004674224	11725.945290210813	18784.772272061986
PWY-6277	45252.27050999494	34302.012339956535	40957.51257489374	28110.34456233699	31480.561778160823	36734.16963743331	38301.86959114125	48683.63714827455	39847.61672409853	24060.910599420033	64133.31182406811
PWY-6282	28184.715037120408	23003.52319944995	29280.21938829767	21518.67093925307	14388.45648175593	23490.96331305137	18459.774771320812	27140.210093340294	24435.34426054773	28355.918534972152	52760.23227841296
PWY-6317	24659.960381743505	18869.791964569482	20743.80050703167	13046.045726829645	13768.145237078947	18770.828744498842	20132.16865890202	24478.072098462693	19842.546216305887	14928.408593636099	21318.68768129463
PWY-6338	59.48120128907786	205.95502181506163	461.48042296009663	1912.6960118982552	5.164540530044525	188.60403759055674	53.116496103087506	76.16169907760606	89.07436641344026	388.8625422601667	22474.11052034511
PWY-6339	855.5939525837226	851.415940414248	971.0818108424291	4942.589860519427	31.41114565541479	426.6275555412258	102.26134902100854	241.70543712461418	210.74058323684457	1865.5639184720394	23529.55423303657
PWY-6349	36.98887586904552	52.6260394687849	15.342163944631965	5.384113496699796	94.3853913241777	59.63754268864455	92.64389933459005	37.842778793418645	56.25264619390347	0.0	0.0
PWY-6350	31.617429943040023	52.89520958083832	12.962790600425507	6.689581660396125	90.30739297027007	53.540279134276865	92.7149011367152	33.928864120635964	55.347366321860235	0.0	0.0
PWY-6353	32357.960457470857	24026.271046390608	26998.915822076993	21365.862569384306	22028.850614576484	24948.26969360442	25799.274008798842	33840.45785803003	26106.132484787504	15965.928160362426	40385.24388589456
PWY-6383	2798.175837164857	3360.5943911625004	1036.1539627918407	1258.4968634739269	756.7656475883751	1286.7769426909938	500.5084590781694	1023.4550567830782	2012.6745330288522	1514.0384025297628	1963.011865132934
PWY-6385	36198.020543431856	27287.498848416508	32582.322330618692	23581.626631045026	26184.82163661919	29109.076619949617	31680.030845530055	39722.948009425985	30928.285991901033	20589.020572401358	55910.83268307636
PWY-6386	35900.59950090219	27024.028837101516	32096.929750065203	23528.88520904262	26119.321439288655	28758.73542444012	31337.07727596148	39356.955406589834	30467.34612290721	20586.189481698482	57441.29113198599
PWY-6387	38355.145599907846	29035.5837165676	34479.57194153466	23785.739619711887	27550.59270838669	30844.248523554692	33114.96518573075	41749.53931646142	33281.5883754138	21170.91484183979	56904.8260721541
PWY-6396	151.2449810442171	590.0051508906718	335.78589560718376	2483.0411822189076	22.363032435614752	281.5759425030926	75.8271376366552	52.514451205533554	248.59957870915125	1524.7387395478027	8272.949298404234
PWY-6397	74.42043546475945	45.52975301681218	65.54301105868355	294.11266953577103	27.341386645114003	0.0	26.15760088011772	37.238373530888886	46.04156362570937	60.145188352735936	421.54146693945796
PWY-6404	273.2270589822242	167.03020882262263	233.15404923356786	1035.1485964331684	100.62916237726435	0.0	96.10440118392506	136.94644266133827	169.09921297957635	217.78952324098572	1066.7226613775802
PWY-6467	31909.840000000007	23424.340000000004	30279.36	20187.300000000007	21244.56	27189.67	28523.829999999998	34933.42	29246.009999999995	16525.71	30084.769999999993
PWY-6470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.039599678368468	0.0	18.63604480615878	2586.053368345709
PWY-6471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.18985720579673	105.19271631985777	19.180157181086198	11419.88915765397
PWY-6478	20518.521468775256	12837.284482783438	16873.90676598572	6505.709724758259	14264.129037738505	16298.871905041753	16159.485151664176	21776.56406010125	15962.305550306222	4802.866280846091	5977.233404429152
PWY-6486	0.0	0.0	12.288998139970621	0.0	0.0	10.304609069440907	0.0	0.0	7.304810928788555	0.0	0.0
PWY-6505	2926.7578071732987	3074.9473214913887	1595.7121370587176	227.16420183352972	851.2040646982322	1294.6999220023727	769.2459657552356	1227.043221747812	2129.191949136104	1520.365643869818	636.7705566061509
PWY-6507	5436.87863326388	4136.144094434818	7376.160358318377	11012.005318815161	1108.6821319693927	5062.433371470499	5596.212887790444	6332.962806003234	4001.3009276339553	6573.576931612841	21255.685820404517
PWY-6519	17708.171831862892	13852.724457204955	19237.40124697981	17527.233009987318	11181.36616273408	14370.401244901712	15564.058284374056	20433.996256438568	14915.160449822346	17106.79215395337	38819.756703750994
PWY-6545	19332.37624368871	15988.676702693372	17898.954238279017	6320.248104229953	16788.682510151568	14298.796319142288	19239.382956223628	22957.3351361085	18544.832609592933	12042.998969031496	15049.681207119282
PWY-6562	268.69872135225665	257.97352755012696	373.3964867833333	1835.2145012041533	290.68991408300354	284.8165580404552	557.8542177500906	362.4970071689467	343.9093728713129	851.9799237208921	827.2197847579898
PWY-6572	0.0	0.0	1.9622392168033969	26.68918661784677	0.0	0.0	0.0	0.0	0.0	180.60573086428082	0.0
PWY-6581	0.0	0.0	0.0	313.7659979875399	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	7752.916910173503	6613.321342547987	5118.531262136067	960.2631565236767	4251.41737346727	5113.733649267052	3092.127160280083	5060.280320545559	6193.691814444938	4052.7151167283555	2909.3386789181445
PWY-6590	179.37135618928997	31.025317869353625	311.08072854744756	232.70329659432392	255.43227664461753	156.89106276662866	5466.347776125935	1756.4549933841774	296.57706658022727	86.8192423454641	1012.8206969617511
PWY-6608	31192.12372297348	22778.9674706858	25949.122710646498	20510.532774774165	21895.910196747816	23700.43802377111	24774.30544109417	32515.375832201342	24877.774108393885	14531.255894112002	44922.718007937314
PWY-6609	27872.2120646738	20134.19783104357	22314.113190341468	15180.418274110307	19913.83611290242	21857.261785233037	23065.11692303671	29995.265902696705	22093.12818502501	11891.299332750721	25038.99153499785
PWY-6612	20780.73112364791	16232.694931916294	21113.23285891139	21660.2072718897	13296.96523639527	17216.10946939965	19376.49845115738	24267.702786317284	17692.45265749824	17736.222106719935	50671.83724023951
PWY-6628	13862.213123296293	11095.322381501803	14463.051637748282	22688.362786089663	6437.787356074384	10856.49858784598	7262.151232441173	11759.820149053317	9298.697859653068	20883.201111010414	53131.81433170291
PWY-6629	0.0	0.0	0.0	117.83098726786741	0.0	0.0	0.0	0.0	0.0	0.0	48.20329338857669
PWY-6630	13832.902890580175	11067.052137508546	14414.935254642012	22226.638452098618	6432.176714916443	10831.465192927037	7250.4129827230345	11744.23870009516	9287.61596267135	20041.35105289357	51954.60168432514
PWY-6641	1171.8908025503497	368.098586647328	1086.084165632051	545.5554010643214	1421.530231351813	256.7026704762661	1124.8012479409233	2579.5451965848447	430.28663619993375	1405.8151215924033	1091.276737989778
PWY-6654	39.971765759358824	107.74773325144322	15.995613078990676	5.99912637140793	153.3510550809794	75.87095666101463	104.72760494952047	47.9598423511581	103.78650828054062	0.0	15.997158560455135
PWY-6690	373.29018161250156	671.7584309086268	280.7905555311395	622.9705155808518	135.113964292252	165.6380747634912	83.68491176890431	163.28031298392398	214.80502457911	514.9617424817447	654.8849451346953
PWY-6700	38552.2639429181	27619.22083994066	35495.154613676685	22946.96690111366	27803.66948604491	31953.41938084078	34691.67987416781	43808.824180844895	33305.852671029716	20307.75209482691	52108.4903307711
PWY-6703	37961.23032436247	27364.3030271795	33267.28142684652	18572.328071213728	27776.598155852713	31091.939486941625	33141.87225226533	42294.816597564844	32732.92778421952	20378.169241055748	44903.15401805909
PWY-6708	24205.483400285582	19373.535830621724	22311.25823895415	19373.29796228904	14803.649168418471	18961.075756372622	18054.730325950095	24639.084496219024	21414.27003251467	17341.787608072173	45925.25265311689
PWY-6713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.23375516729262	0.0	32.11007439882714
PWY-6728	166.1649674805488	44.886395680269125	74.70092511571937	0.0	59.702066972209195	70.9196734515452	473.01996122690247	309.1230324550265	14.987754562023659	440.9746030193087	314.92877274305124
